y,split,context.StoreID,context.UserID,context.ownsplit,context.maxpercentage,revenue,time,exp_id,type
0.922600227582277,0.06150668183881847,15171,2937574,7.5,15,,1462300273,1,getadvice
12.00387002089531,0.8002580013930206,15171,3517160,7.5,15,,1462300277,1,getadvice
14.895935831690458,0.9930623887793639,15171,3079453,7.5,15,,1462300343,1,getadvice
11.025108714973035,0.735007247664869,15171,3267294,7.5,15,,1462300517,1,getadvice
8.929899782897818,0.5953266521931879,15171,2973903,7.5,15,,1462300574,1,getadvice
3.7192020298578496,0.24794680199052332,15171,2943997,7.5,15,,1462300617,1,getadvice
11.550512690334621,0.7700341793556413,15171,2972008,7.5,15,,1462300649,1,getadvice
0.7547985306746757,0.05031990204497838,15171,2891559,7.5,15,,1462300845,1,getadvice
8.598122498628118,0.5732081665752079,15171,2832569,7.5,15,,1462300873,1,getadvice
0.3525997309806883,0.023506648732045887,15171,2988450,7.5,15,,1462300945,1,getadvice
5.495403292938419,0.3663602195292279,15171,2983545,7.5,15,,1462300962,1,getadvice
8.805876998921034,0.5870584665947356,15171,2810550,7.5,15,,1462300977,1,getadvice
12.245466069026437,0.8163644046017624,15171,3520853,7.5,15,,1462301076,1,getadvice
10.904978855706172,0.7269985903804115,15171,2857642,7.5,15,,1462301304,1,getadvice
8.64732779672513,0.5764885197816753,15171,3224046,7.5,15,,1462301323,1,getadvice
14.007421693641286,0.933828112909419,15171,2954067,7.5,15,,1462301334,1,getadvice
8.353898427838322,0.5569265618558882,15171,3521488,7.5,15,,1462301441,1,getadvice
14.261992295232112,0.9507994863488075,15171,2880053,7.5,15,,1462301498,1,getadvice
10.345069382491221,0.6896712921660815,15171,2884993,7.5,15,,1462301502,1,getadvice
12.714641771877766,0.8476427847918511,15171,2818574,7.5,15,,1462301612,1,getadvice
6.730927908832962,0.4487285272555308,15171,2818504,7.5,15,,1462301690,1,getadvice
0.03461051031779461,0.0023073673545196405,15171,3237635,7.5,15,,1462301725,1,getadvice
11.450124626868519,0.7633416417912345,15171,3121760,7.5,15,,1462301818,1,getadvice
13.249464075287671,0.8832976050191781,15171,2962796,7.5,15,,1462301921,1,getadvice
12.799553036383916,0.8533035357589277,15171,2960515,7.5,15,,1462301936,1,getadvice
3.0427582188032094,0.20285054792021395,15171,3456029,7.5,15,,1462301977,1,getadvice
13.22239201771578,0.881492801181052,15171,2911725,7.5,15,,1462302202,1,getadvice
4.075752468423062,0.2717168312282041,15171,2888528,7.5,15,,1462302205,1,getadvice
11.355409184201177,0.7570272789467452,15171,2889439,7.5,15,,1462302402,1,getadvice
10.116376567357227,0.6744251044904818,15171,2843324,7.5,15,,1462302528,1,getadvice
9.438614546129756,0.6292409697419837,15171,2944991,7.5,15,,1462302708,1,getadvice
10.020481146238208,0.6680320764158805,15171,2826751,7.5,15,,1462302885,1,getadvice
5.6587587564872415,0.3772505837658161,15171,3200898,7.5,15,,1462303113,1,getadvice
14.358487357141714,0.9572324904761143,15171,2831493,7.5,15,,1462303445,1,getadvice
12.095993371326651,0.8063995580884434,15171,2955615,7.5,15,,1462303448,1,getadvice
6.599586412695019,0.43997242751300125,15171,2865707,7.5,15,,1462303461,1,getadvice
10.216602694710696,0.6811068463140464,15171,3192603,7.5,15,,1462303693,1,getadvice
8.465328750619413,0.5643552500412943,15171,2891578,7.5,15,,1462303812,1,getadvice
11.438285724220924,0.7625523816147283,15171,2837501,7.5,15,,1462303880,1,getadvice
5.306838462738694,0.3537892308492463,15171,2980214,7.5,15,,1462303890,1,getadvice
7.7034852956613955,0.5135656863774264,15171,2851911,7.5,15,,1462304007,1,getadvice
7.273605187201993,0.4849070124801329,15171,3491880,7.5,15,,1462304109,1,getadvice
13.5720817470102,0.90480544980068,15171,2866762,7.5,15,,1462304189,1,getadvice
1.434193558621161,0.16872865395543069,15476,2866762,4.25,8.5,,1462304214,1,getadvice
1.3551925344573728,0.09034616896382486,15171,2955291,7.5,15,,1462304224,1,getadvice
3.6480222213166864,0.24320148142111242,15171,2814800,7.5,15,,1462304550,1,getadvice
2.5096669632511666,0.1673111308834111,15171,2880946,7.5,15,,1462304608,1,getadvice
8.307144584989599,0.9773111276458352,15476,2812329,4.25,8.5,,1462304669,1,getadvice
13.528659459602196,0.9019106306401463,15171,2815572,7.5,15,,1462305631,1,getadvice
8.571434702269858,0.5714289801513239,15171,2849740,7.5,15,,1462306019,1,getadvice
5.726659623866139,0.3817773082577426,15171,2876843,7.5,15,,1462306183,1,getadvice
6.122582650796632,0.40817217671977546,15171,3521521,7.5,15,,1462306632,1,getadvice
